SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
2138216,0,0,0,0,0,0,0,0,0,6,6,0,13,0,0,0,13,9,0,21
2138217,0,0,0,0,0,0,0,0,0,6,13,0,18,0,0,3,19,7,0,27
2138218,0,0,0,0,0,0,0,0,0,9,11,0,23,0,3,3,27,7,0,31
2138219,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,0,10
2138220,0,0,0,0,0,0,0,0,0,6,8,0,11,0,0,0,11,4,0,15
2138221,0,0,0,0,0,0,0,0,0,10,6,0,19,0,0,0,22,3,0,25
2138222,0,0,0,0,0,0,0,0,0,7,6,0,11,0,0,0,14,6,0,15
2138223,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,3,0,12
2138224,0,0,0,0,0,0,0,0,0,8,5,0,12,0,0,0,12,4,0,14
2138225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138226,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,3,11,7,0,16
2138227,0,0,0,0,0,0,0,0,0,9,5,0,12,0,0,0,12,5,0,17
2138228,0,0,0,0,0,0,0,0,3,31,15,0,45,0,0,0,45,19,0,63
2138229,0,0,0,0,0,0,0,0,0,7,3,0,17,0,3,3,19,4,0,26
2138230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3
2138231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138232,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,3,0,13
2138233,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,8,3,0,11
2138234,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,7,0,11
2138235,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,5,0,0,13
2138236,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,9
2138237,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
2138238,3,0,0,0,0,0,0,0,0,15,3,7,23,0,0,0,23,7,0,29
2138239,0,0,0,0,0,0,0,0,0,10,17,0,27,0,3,3,27,5,0,31
2138240,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,11,3,0,11
2138301,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,4
2138302,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,9,3,0,18
2138303,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,4,0,0,6
2138304,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,11,0,0,9
2138305,0,0,0,0,0,0,0,0,0,4,10,0,19,0,0,3,15,10,0,28
2138306,0,0,0,0,0,0,0,0,0,6,6,0,16,0,0,0,16,7,0,25
2138308,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,8
2138309,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,11,3,0,11
2138310,0,0,0,0,0,0,0,0,0,6,3,3,13,0,0,0,16,10,0,25
2138311,0,0,0,0,0,0,0,0,0,5,7,0,15,0,0,0,15,8,0,20
2138312,0,0,0,0,0,0,0,0,0,9,4,0,8,0,0,0,14,4,0,15
2138313,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,4,10,4,0,16
2138314,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,10,6,0,18
2138315,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,8,0,12
2138316,0,0,0,0,0,0,3,0,4,0,4,0,6,0,0,0,7,7,0,20
2138317,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,5,0,11
2138318,0,3,0,0,0,3,0,0,3,0,8,0,5,0,0,0,8,6,0,12
2138319,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,13
2138320,0,0,0,0,0,0,0,0,0,3,7,0,10,0,0,0,10,9,0,17
2138321,0,0,0,0,0,0,0,0,0,7,7,0,13,0,3,3,16,8,0,21
2138322,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,11,11,0,23
2138323,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,8,0,0,10
2138324,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,8
2138325,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,0,0,11
2138327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,11
2138328,0,0,0,0,0,0,0,0,0,0,9,0,12,3,0,3,19,11,0,30
2138329,0,0,0,0,0,0,0,0,0,7,9,3,16,0,0,0,16,5,0,23
2138330,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,3,0,11
2138331,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,12,3,0,9
2138332,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,9,0,12
2138333,0,0,0,0,0,0,0,0,0,7,6,0,9,0,0,0,9,9,0,19
2138334,0,0,0,0,0,0,0,0,0,5,8,0,17,0,0,0,18,7,0,25
2138335,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,11,4,0,14
2138336,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,3,11,5,0,13
2138337,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,10,9,0,19
2138338,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,16,4,0,19
2138339,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,12,10,0,25
2138340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138341,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
2138342,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,13,7,0,23
2138343,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,0,0,12
2138344,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,11,7,0,16
2138345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2138346,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,11,0,17
2138347,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,7,0,17
2138348,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,7
2138401,0,0,0,0,0,0,0,0,3,7,6,3,13,0,0,0,17,21,0,38
2138402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2138403,0,0,0,0,0,0,0,0,0,6,6,0,12,0,0,0,12,7,0,10
2138404,0,0,0,0,0,0,0,0,0,8,7,0,14,0,0,0,14,13,0,32
2138405,0,0,0,0,0,0,0,0,0,3,8,0,15,0,0,0,15,7,0,21
2138406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138408,0,3,0,0,0,3,0,0,3,5,8,0,22,0,0,0,22,17,4,37
2138409,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,10,0,24
2138410,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,7,10,0,19
2138411,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,3,0,10
2138412,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9
2138413,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,4
2138414,0,0,0,0,0,0,0,0,0,13,8,0,23,0,3,5,26,16,3,43
2138415,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,7,0,13
2138416,0,0,0,0,0,0,0,0,0,3,8,3,14,0,0,0,15,9,0,21
2138417,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,3,17,9,0,29
2138418,0,0,0,0,0,0,0,0,0,9,12,0,22,0,0,0,19,26,0,44
2138419,0,0,0,0,0,0,0,4,4,4,12,0,13,0,0,3,21,17,4,39
2138420,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,17,12,0,24
2138421,0,0,0,0,0,0,0,0,3,5,7,0,7,0,0,0,10,12,3,22
2138422,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,3,0,9
2138424,0,0,0,0,0,0,0,0,0,5,9,0,16,0,0,0,16,7,0,18
2138425,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,4,0,12
2138426,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,7,9,0,12
2138427,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,0,6,7,3,19
2138428,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,4,7,3,0,12
2138429,0,0,0,0,0,0,0,0,0,10,13,0,21,3,0,3,28,16,0,40
2138430,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,9,0,15
2138431,0,0,0,0,0,0,0,0,5,8,5,0,14,3,0,3,16,20,0,37
2138432,0,0,0,0,0,0,0,0,0,5,13,0,18,0,0,0,17,7,0,20
2138433,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,5,10,0,12
2138434,0,0,0,0,0,0,0,3,3,10,7,0,18,0,0,3,15,20,3,41
2138435,0,0,0,0,0,0,0,0,0,3,6,3,17,0,3,4,16,17,0,31
2138436,0,0,0,0,0,0,0,0,0,7,4,0,13,0,0,3,13,0,0,16
2138437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2138438,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,4,0,6
2138439,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,6,4,0,13
2138440,0,0,0,0,0,0,0,0,0,3,11,3,16,0,0,0,14,5,0,27
2138441,0,0,0,0,0,0,0,0,0,5,7,0,14,0,3,3,19,13,0,32
2138442,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,10,0,24
2138443,0,0,0,0,0,0,0,0,0,11,12,3,25,0,0,0,23,25,0,48
2138444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,14
2138445,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,9,5,0,12
2138446,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,5,0,9
2138447,0,0,0,0,0,0,0,0,0,4,9,0,6,0,0,0,6,3,0,9
2138448,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
2138449,0,0,0,0,0,0,0,0,0,4,7,0,10,0,0,0,9,4,0,14
2138450,0,0,0,0,0,0,0,0,0,6,8,0,19,5,0,5,20,17,0,34
2138451,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,8
2138452,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,4,0,8
2138453,0,0,0,0,0,0,0,0,0,8,5,0,9,0,0,0,9,0,0,12
2138501,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,10
2138502,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,9
2138503,0,0,0,0,0,0,0,0,0,13,14,0,25,3,0,4,32,8,0,37
2138504,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,9,0,18
2138505,0,0,0,0,0,0,0,0,0,4,5,0,13,0,0,0,19,7,0,25
2138506,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,0,0,10
2138507,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
2138508,0,0,0,0,0,0,0,0,0,7,7,0,21,3,0,3,18,5,0,23
2138509,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
2138510,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,14,4,0,15
2138511,0,0,0,0,0,0,0,0,0,7,7,0,13,0,0,0,15,14,0,34
2138512,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,3
2138513,0,0,0,0,0,0,0,0,0,7,12,0,17,0,0,0,17,9,0,24
2138514,0,0,0,0,0,0,0,0,0,4,11,0,12,0,0,0,14,11,0,26
2138515,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,7,5,0,9
2138516,0,0,0,0,0,0,0,0,0,8,8,0,15,0,0,0,15,3,0,19
2138517,0,0,0,0,0,0,0,0,0,8,7,3,14,0,3,3,22,5,0,28
2138518,0,0,0,0,0,0,0,0,0,7,4,3,14,0,0,0,14,5,0,24
2138519,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,4,3,0,10
2138520,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,0,0,8
2138521,0,0,0,0,0,0,0,0,0,3,9,0,10,0,0,0,10,4,0,15
2138522,0,0,0,0,0,0,0,0,0,5,3,3,11,0,0,0,11,0,0,10
2138523,0,0,0,0,0,0,0,0,0,10,13,0,22,0,0,0,22,4,0,29
2138524,0,0,0,0,0,0,0,0,0,3,5,0,17,0,0,0,17,6,0,20
2138525,0,0,0,0,0,0,0,0,0,9,8,0,21,0,0,0,22,7,0,24
2138526,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,12,6,0,19
2138527,0,0,0,0,0,0,0,0,0,12,14,4,23,0,0,0,27,14,0,37
2138528,0,0,0,0,0,0,0,0,0,11,6,0,17,0,0,0,18,6,0,20
2138529,0,0,0,0,0,0,0,0,0,10,13,3,24,0,0,0,25,11,0,33
2138530,0,0,0,0,0,0,0,0,0,7,5,0,15,0,0,0,15,4,0,21
2138531,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,6,0,8
2138532,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,10,3,0,11
2138533,0,0,0,0,0,0,0,0,0,6,14,0,19,0,0,3,22,3,0,27
2138534,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,7,3,0,11
2138535,0,0,0,0,0,0,0,0,0,9,3,0,11,0,0,0,15,7,0,17
2138536,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,3
2138537,0,0,0,0,0,0,0,0,0,9,16,0,29,0,3,3,37,13,0,48
2138538,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,0,9
2138539,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,8,3,0,12
2138540,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7
2138541,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,10
2138542,0,0,0,0,0,0,0,0,0,16,14,0,30,0,0,3,27,10,0,36
2138543,0,0,0,0,0,0,0,0,0,9,8,3,20,0,0,0,18,7,0,26
2138544,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,8,0,12
2138545,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,6,0,15
2138546,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,9,3,0,15
2138547,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,3,0,6
2138601,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,3,0,4
2138602,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,4,11,9,0,14
2138603,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,3,0,10
2138604,0,0,0,0,0,0,0,0,0,6,5,0,12,0,0,0,13,12,0,21
2138605,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,9
2138606,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,8,7,0,23
2138607,0,0,0,0,0,0,0,0,0,7,3,3,6,0,0,0,9,8,0,16
2138608,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,15,4,0,18
2138609,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,8,0,15
2138610,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,11,9,0,12
2138611,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,4,0,7
2138612,0,0,0,0,0,0,0,0,0,12,12,0,20,0,3,3,24,3,0,27
2138613,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,7
2138614,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,3,0,15
2138615,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,8,0,0,12
2138616,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,9
2138617,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,9
2138618,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,6,7,0,15
2138619,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,7,8,0,16
2138620,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,4,0,12
2138621,0,0,0,0,0,0,3,0,3,8,3,0,9,0,0,0,9,12,0,26
2138622,0,0,0,0,0,0,0,0,0,3,3,0,10,3,0,3,7,15,0,25
2138623,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,5,8,0,12
2138624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138701,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,0,7
2138702,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,4,0,8
2138703,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
2138704,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,6,0,11
2138705,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
2138706,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10
2138707,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,8
2138708,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,4
2138709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2138710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13
2138801,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,10,0,13
2138802,0,0,0,0,0,0,0,0,3,6,7,0,13,3,0,4,20,21,0,38
2138803,0,0,0,0,0,0,0,0,0,12,0,0,11,3,0,4,18,3,0,18
2138804,0,0,0,0,0,0,0,0,0,12,7,0,18,0,0,3,23,10,0,28
2138805,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,3,9,14,0,23
2138806,0,0,0,0,0,0,0,0,0,4,8,0,15,0,0,0,13,3,0,20
2138807,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,8,0,18
2138808,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,11,16,0,32
2138809,0,0,0,0,0,0,0,0,0,9,6,0,13,0,0,0,13,16,0,31
2138810,0,0,0,0,0,0,0,0,0,3,5,0,10,6,8,9,19,33,0,52
2138811,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,6,0,15
2138812,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,12,7,0,22
2138813,0,0,0,0,0,0,0,0,0,9,5,0,16,0,0,0,16,11,0,25
2138814,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,3,0,15
2138815,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,8,7,0,17
2138816,0,0,0,0,0,0,0,0,0,3,12,0,11,0,0,0,11,4,0,21
2138817,0,0,0,0,0,0,0,0,0,17,7,0,17,0,0,0,17,7,0,26
2138818,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,0,0,10
2138819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2138820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11
2138821,0,0,0,0,0,0,0,0,0,4,9,0,12,0,0,0,10,13,0,23
2138822,0,0,0,0,0,0,0,0,0,3,11,0,10,0,3,3,15,12,0,23
2138823,0,0,0,0,0,0,0,0,0,9,9,0,18,0,0,0,19,18,0,35
2138824,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,0,10,6,0,15
2138825,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,6,0,9
2138826,0,0,0,0,0,0,0,0,0,7,7,0,10,0,0,0,10,0,0,10
2138827,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
2138828,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,12,3,0,19
2138829,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,4,0,15
2138830,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,12,0,24
2138831,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,9
2138832,0,0,0,0,0,0,0,0,5,4,9,0,10,0,0,3,14,15,0,33
2138833,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,9,0,18
2138834,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,7
2138835,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,11,0,19
2138836,0,0,0,0,0,0,0,0,0,3,8,3,11,0,0,0,11,3,0,13
2138837,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,6,0,13
2138901,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,4
2138902,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,5
2138903,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,6
2138904,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,4,4,0,6
2138905,0,0,0,0,0,0,0,0,0,7,4,0,8,0,0,0,8,0,0,8
2138906,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
2138907,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,6,7,0,20
2138908,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,7
2138909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
2138910,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
2138911,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
2138912,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
2139001,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,10
2139002,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,7,0,8
2139003,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,6,0,13
2139004,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,9
2139005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2139006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139007,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,6
2139008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139010,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,6
2139011,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4
2139012,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
2139013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2139014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
2139015,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,5
2139016,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,5,0,0,11
2139017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,15
2139018,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4
2139019,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,7,0,13
2139020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2139021,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
2139022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
2139023,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,8,5,0,12
2139024,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5
2139025,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,7,0,11
2139026,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,3,0,12
2139027,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,12
2139028,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,10,6,0,13
2139029,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
2139030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139101,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,6
2139102,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,11,0,13
2139103,0,0,0,0,0,0,0,0,0,9,8,0,18,0,0,0,20,9,0,30
2139104,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,7,0,14
2139105,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,3,0,8
2139106,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,7
2139107,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,3,0,7
2139108,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,5,0,7
2139109,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,13
2139110,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,0,0,8
2139201,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4
2139202,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,7,5,0,14
2139203,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,8
2139204,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,0,11
2139205,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,13
2139206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7
2139207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
2139208,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,9,4,0,17
2139209,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,7,0,9
2139210,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,7,8,0,15
2139211,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,6
2139212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
2139213,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,8
2139214,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,0,0,5
2139215,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,13
2139216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
2139217,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,6,0,17
2139218,0,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,10,5,0,16
